CustomerId,GeographyID,GenderID,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ
15644962,1,1,21,4,"? 1,37,910.00",1,1,1,"? 1,77,235.00",0,20-12-2018
15612615,1,2,37,5,? 0.00,2,1,0,"? 86,242.00",0,14-04-2018
15813439,1,1,33,4,"? 1,00,117.00",1,1,0,"? 34,216.00",0,29-11-2018
15604544,3,1,40,3,"? 1,66,082.00",2,0,1,"? 44,406.00",0,09-11-2019
15761348,1,2,38,5,? 0.00,2,1,0,"? 1,65,197.00",0,27-09-2017
15785078,2,1,26,5,? 0.00,1,1,0,"? 34,542.00",0,26-12-2017
15759874,1,1,44,7,"? 1,48,596.00",1,1,0,"? 74,839.00",1,12-05-2016
15643658,3,1,53,6,"? 94,079.00",2,1,0,"? 36,981.00",0,26-11-2016
15713267,2,2,34,4,? 0.00,2,0,1,"? 1,11,677.00",0,05-09-2019
15737782,1,1,29,4,? 0.00,1,1,1,"? 25,859.00",0,05-12-2018
15815490,3,1,40,6,"? 1,64,949.00",3,0,0,"? 1,77,028.00",1,28-08-2017
15679410,1,2,62,7,"? 1,40,549.00",1,1,0,"? 30,990.00",1,24-06-2016
15756241,1,2,44,4,"? 1,52,509.00",1,1,1,"? 1,36,915.00",0,04-11-2018
15688409,1,2,28,6,"? 1,91,865.00",1,1,0,"? 1,08,458.00",1,25-03-2017
15742272,1,2,44,6,"? 96,418.00",1,0,0,"? 1,31,609.00",1,09-01-2017
15717898,2,1,32,6,"? 1,31,946.00",1,0,1,"? 1,59,738.00",0,23-12-2016
15769582,1,1,29,4,? 0.00,2,1,1,"? 1,42,239.00",0,29-08-2019
15635660,3,1,30,5,"? 1,42,910.00",1,1,0,"? 1,05,891.00",1,11-09-2018
15576723,1,2,37,4,? 0.00,2,1,1,"? 1,94,271.00",0,21-06-2019
15591577,1,1,35,4,"? 1,46,312.00",1,1,1,"? 1,05,443.00",0,19-08-2019
15582325,1,1,52,3,"? 87,894.00",1,1,0,"? 1,73,899.00",1,29-12-2019
15693947,1,2,19,4,"? 97,445.00",2,1,0,"? 1,22,823.00",0,26-10-2018
15760446,1,2,64,4,? 0.00,1,0,1,"? 13,181.00",1,21-06-2019
15611105,2,1,35,6,? 0.00,2,0,1,"? 1,40,781.00",0,02-01-2017
15630920,1,1,34,4,"? 1,54,486.00",2,0,0,"? 78,561.00",0,19-10-2018
15574910,1,1,50,3,"? 1,15,625.00",1,1,0,"? 1,85,855.00",0,25-09-2019
15756472,1,1,25,3,"? 1,08,397.00",1,1,0,"? 1,28,277.00",0,13-11-2019
15682890,3,1,38,6,"? 65,095.00",2,1,1,"? 1,40,197.00",0,16-05-2017
15641994,3,1,43,5,"? 1,03,018.00",1,1,0,"? 32,462.00",1,27-10-2017
15733297,1,2,38,4,"? 84,765.00",1,1,1,"? 1,62,254.00",0,10-05-2019
15767793,1,2,38,6,? 0.00,2,1,0,"? 30,499.00",0,28-04-2017
15725698,2,2,35,5,"? 1,15,681.00",1,1,1,"? 90,281.00",0,16-12-2017
15813532,1,2,39,6,? 0.00,2,1,0,"? 32,615.00",0,01-01-2017
15576760,3,1,36,5,"? 73,088.00",2,0,0,"? 1,96,142.00",0,03-07-2018
15732102,3,2,27,6,"? 1,50,905.00",2,1,0,"? 16,999.00",0,12-09-2017
15739046,2,2,23,5,"? 1,43,055.00",1,0,1,"? 62,981.00",0,07-09-2018
15631927,2,2,28,5,? 0.00,2,0,0,"? 1,85,660.00",0,22-09-2018
15672115,1,1,60,4,? 0.00,2,1,1,"? 77,332.00",0,06-12-2018
15618765,3,2,42,4,"? 99,948.00",1,0,1,"? 97,339.00",0,04-07-2019
15679148,1,1,44,5,"? 1,15,451.00",2,0,0,"? 67,234.00",0,24-05-2018
15728474,3,1,32,4,"? 1,08,236.00",1,1,1,"? 1,43,783.00",0,11-04-2019
15636999,1,1,38,6,? 0.00,1,0,1,"? 77,661.00",1,30-04-2017
15754261,2,1,42,5,"? 98,796.00",2,1,0,"? 89,124.00",0,07-01-2018
15629150,1,2,37,5,? 0.00,2,1,0,"? 70,811.00",0,04-06-2018
15736274,1,1,31,3,? 0.00,2,0,0,"? 17,550.00",0,21-11-2019
15627697,1,1,34,4,? 0.00,2,0,1,"? 21,497.00",0,10-12-2018
15721585,3,1,29,3,"? 1,13,147.00",2,0,1,"? 1,24,749.00",0,28-09-2019
15639946,3,2,39,6,"? 1,62,532.00",3,1,0,"? 36,051.00",1,17-09-2017
15792176,2,2,40,6,"? 92,053.00",1,1,1,"? 1,43,682.00",0,27-12-2016
15699450,1,1,48,5,? 0.00,2,1,1,"? 1,50,695.00",0,09-11-2017
15729954,1,2,28,3,? 0.00,3,1,0,"? 1,70,487.00",1,20-12-2019
15600103,3,2,29,5,"? 1,04,944.00",1,1,1,"? 97,684.00",0,21-03-2018
15786200,1,1,31,4,? 0.00,2,1,0,"? 53,520.00",0,12-12-2018
15797010,1,2,31,3,? 0.00,2,1,0,"? 15,201.00",0,04-11-2019
15670172,1,2,30,5,"? 1,07,879.00",1,0,1,"? 1,96,895.00",0,21-04-2018
15627352,3,1,46,3,"? 1,10,356.00",1,1,0,"? 4,969.00",1,29-10-2019
15622494,1,1,27,3,? 0.00,2,0,0,"? 26,229.00",0,13-12-2019
15585835,2,2,34,3,"? 1,09,784.00",2,1,0,"? 1,34,034.00",0,04-12-2019
15595071,1,1,22,7,"? 1,49,777.00",1,1,1,"? 1,98,033.00",0,31-01-2016
15628203,1,2,38,7,"? 1,04,340.00",1,0,0,"? 1,19,883.00",0,15-04-2016
15667190,2,2,21,3,"? 85,818.00",1,1,1,"? 1,33,102.00",0,21-11-2019
15780212,1,1,37,5,"? 2,12,693.00",1,0,0,"? 1,76,395.00",0,08-05-2018
15766869,3,1,37,6,"? 89,697.00",2,1,1,"? 1,93,180.00",0,22-10-2016
15775741,1,2,28,6,? 0.00,2,1,1,"? 1,25,062.00",0,01-05-2017
15628170,3,2,32,6,"? 68,067.00",1,1,0,"? 1,43,288.00",0,28-05-2017
15701318,2,1,67,6,"? 1,48,565.00",1,0,1,"? 87,236.00",0,23-06-2017
15710928,1,2,55,5,"? 1,36,354.00",1,1,1,"? 93,770.00",0,13-11-2017
15682547,1,1,38,5,"? 1,22,214.00",1,0,1,"? 88,965.00",0,10-02-2018
15631170,1,1,45,5,? 0.00,2,1,1,"? 30,794.00",0,30-08-2018
15648702,3,1,70,4,"? 1,19,685.00",2,1,1,"? 74,532.00",0,05-08-2019
15783444,1,2,39,6,"? 1,35,139.00",1,0,1,"? 1,13,086.00",0,20-12-2016
15809178,3,2,42,5,"? 1,46,101.00",1,1,0,"? 32,574.00",1,05-10-2017
15806688,2,2,56,5,"? 1,23,111.00",3,0,1,"? 1,30,114.00",1,26-06-2018
15576824,3,2,44,5,"? 1,11,760.00",3,1,1,"? 1,04,722.00",1,25-11-2017
15675422,1,2,32,4,"? 1,10,728.00",1,1,1,"? 14,560.00",0,30-12-2018
15681550,1,2,41,4,"? 1,21,558.00",1,1,1,? 599.00,0,26-03-2019
15812628,3,2,38,5,"? 1,20,623.00",1,1,0,"? 1,29,698.00",0,04-06-2018
15597951,1,2,58,5,"? 1,14,714.00",1,1,1,"? 36,315.00",0,16-06-2018
15807045,3,2,37,5,"? 1,03,458.00",1,0,0,"? 1,114.00",0,18-11-2017
15581748,3,1,57,5,"? 1,01,135.00",2,1,1,"? 70,954.00",0,25-07-2018
15770420,3,1,46,5,"? 78,136.00",2,1,1,"? 73,471.00",0,14-05-2018
15608230,1,1,23,5,? 0.00,2,1,0,"? 91,573.00",0,29-04-2018
15730339,2,1,30,5,"? 1,33,446.00",1,0,0,"? 3,155.00",0,19-08-2018
15712584,1,2,33,4,? 0.00,2,1,1,"? 88,188.00",0,06-11-2018
15592816,3,2,48,6,"? 1,08,076.00",1,1,0,"? 1,18,855.00",1,03-03-2017
15641480,1,1,32,4,"? 1,31,354.00",1,1,0,"? 1,25,257.00",0,27-09-2018
15708505,3,2,37,4,"? 62,975.00",2,0,1,"? 39,016.00",0,21-09-2019
15791131,3,2,30,5,"? 1,43,340.00",1,1,0,"? 1,45,796.00",0,29-05-2018
15618225,3,1,36,5,"? 1,16,993.00",2,1,0,"? 1,68,816.00",0,05-12-2017
15644724,1,1,31,5,"? 58,663.00",2,0,1,"? 73,322.00",0,10-12-2017
15662098,2,1,41,4,"? 1,28,809.00",3,0,0,"? 1,13,678.00",1,15-09-2019
15723894,1,1,45,3,"? 1,37,555.00",1,0,0,"? 1,24,608.00",0,22-11-2019
15787699,3,1,34,4,"? 1,42,393.00",1,1,1,"? 11,276.00",0,09-05-2019
15687738,1,2,38,4,? 0.00,2,1,0,"? 1,36,621.00",0,25-07-2019
15576126,1,2,41,4,"? 1,25,785.00",1,1,1,"? 70,524.00",0,23-12-2018
15658889,1,1,22,6,"? 1,36,444.00",1,1,0,"? 51,980.00",1,17-10-2016
15667046,2,1,38,4,"? 1,21,527.00",1,1,0,"? 1,13,481.00",0,04-08-2019
15669957,3,1,52,4,"? 1,44,697.00",1,1,1,"? 49,026.00",0,23-03-2019
15655794,1,1,36,4,? 0.00,2,1,1,"? 1,45,938.00",0,30-06-2019
15599829,1,2,35,7,? 0.00,2,1,1,"? 25,162.00",0,21-09-2016
15753332,3,1,48,4,"? 1,28,140.00",1,1,0,"? 1,75,754.00",1,05-12-2018
15671124,1,1,25,4,"? 1,20,383.00",1,1,1,"? 24,903.00",0,25-07-2019
15767474,1,2,57,3,? 0.00,3,1,1,"? 1,69,719.00",1,28-12-2019
15720671,1,1,42,5,"? 1,29,735.00",2,1,1,"? 1,79,566.00",0,02-11-2017
15626787,2,2,31,6,"? 1,85,078.00",1,0,0,"? 1,15,338.00",1,01-02-2017
15774491,1,2,28,5,? 0.00,2,0,0,"? 48,132.00",0,03-06-2018
15579647,1,1,42,4,? 0.00,1,1,1,"? 1,60,829.00",0,06-12-2018
15625522,2,1,31,4,? 0.00,2,0,1,"? 1,45,152.00",0,01-12-2018
15765806,1,1,29,3,"? 1,44,592.00",1,1,1,"? 1,96,294.00",0,25-12-2019
15566708,1,2,45,6,? 0.00,2,1,0,"? 1,61,654.00",1,01-01-2017
15668347,1,1,36,3,? 0.00,2,0,0,"? 84,636.00",0,10-12-2019
15575214,1,1,37,7,? 0.00,1,1,0,"? 1,59,487.00",0,15-09-2016
15591123,3,1,68,6,"? 1,00,194.00",1,1,1,"? 38,596.00",0,29-01-2017
15573280,3,1,50,4,"? 1,45,295.00",2,1,1,"? 27,815.00",0,26-05-2019
15589018,3,1,28,6,"? 1,06,070.00",2,1,1,"? 1,83,893.00",0,14-07-2017
15654495,3,2,47,3,"? 1,20,622.00",1,1,1,"? 1,40,804.00",0,27-12-2019
15597265,1,1,38,4,? 0.00,2,0,1,"? 1,46,586.00",0,17-06-2019
15733876,1,1,36,3,? 0.00,2,1,1,"? 40,062.00",0,18-11-2019
15677217,1,1,30,5,? 0.00,1,1,1,"? 1,81,300.00",0,15-01-2018
15747265,3,2,27,4,"? 1,71,284.00",1,1,1,"? 84,136.00",0,06-09-2019
15713379,1,1,26,7,? 0.00,2,1,1,"? 1,97,594.00",0,20-01-2016
15730433,3,2,38,6,"? 1,28,218.00",1,1,0,"? 1,25,954.00",1,15-09-2017
15693347,1,2,32,4,? 0.00,2,1,1,"? 75,465.00",0,10-03-2019
15715465,3,1,28,6,"? 77,776.00",1,1,0,"? 1,77,737.00",0,09-03-2017
15680736,3,2,72,7,"? 1,24,978.00",2,1,1,"? 7,144.00",0,11-07-2016
15610765,1,1,29,7,? 0.00,2,0,0,"? 1,55,640.00",0,09-02-2016
15650034,1,2,28,6,? 0.00,1,1,1,"? 1,62,428.00",0,04-04-2017
15782468,2,1,51,6,"? 1,09,800.00",2,1,1,"? 12,458.00",1,24-04-2017
15685109,1,1,39,5,? 0.00,2,0,0,"? 14,917.00",0,08-01-2018
15776233,3,2,61,4,"? 1,25,397.00",1,1,0,"? 1,82,184.00",1,17-05-2019
15761141,2,2,71,4,? 0.00,2,1,1,"? 1,29,984.00",0,21-06-2019
15781702,3,1,38,3,"? 1,11,347.00",2,0,1,"? 1,94,873.00",0,29-09-2019
15790235,2,1,40,5,"? 1,04,291.00",2,1,1,"? 1,17,507.00",0,22-12-2017
15641416,3,2,61,4,"? 94,867.00",2,1,1,"? 1,57,528.00",1,05-11-2018
15775234,1,1,24,6,? 0.00,2,0,0,"? 92,613.00",0,17-10-2016
15659475,1,2,33,5,"? 1,35,704.00",2,0,0,"? 74,851.00",0,11-08-2018
15642202,3,2,37,4,"? 1,06,454.00",2,0,1,"? 1,27,413.00",0,05-12-2018
15771417,1,1,43,4,"? 1,32,412.00",1,0,0,"? 69,584.00",1,25-01-2019
15585100,3,2,40,3,"? 1,24,402.00",1,1,0,"? 1,98,814.00",1,12-12-2019
15700487,1,1,46,5,"? 1,18,022.00",3,1,0,"? 1,62,643.00",1,07-06-2018
15726589,3,1,39,4,"? 82,531.00",1,1,0,"? 1,14,093.00",0,17-07-2019
15747503,2,1,44,6,"? 1,84,552.00",1,1,0,"? 68,860.00",1,09-12-2016
15595883,3,1,39,3,"? 1,27,278.00",1,1,1,"? 16,150.00",0,06-12-2019
15663826,2,2,66,6,? 0.00,1,1,1,"? 1,15,227.00",0,14-09-2017
15742820,1,2,45,5,? 0.00,2,0,1,"? 1,70,622.00",0,18-11-2017
15624793,3,1,23,5,"? 1,84,245.00",1,1,0,"? 1,03,099.00",0,06-06-2018
15597930,1,1,52,4,"? 59,669.00",1,0,0,"? 1,72,496.00",1,14-11-2018
15665110,1,2,25,7,"? 79,544.00",1,0,1,"? 38,773.00",0,16-08-2016
15770719,1,2,39,3,"? 1,51,553.00",1,1,1,"? 44,946.00",0,13-12-2019
15731327,3,1,27,7,"? 1,66,528.00",2,0,1,"? 1,46,008.00",0,12-09-2016
15576044,3,1,28,7,"? 1,50,329.00",1,1,0,"? 1,45,558.00",0,08-04-2016
15775662,1,1,43,5,"? 1,21,912.00",1,1,0,"? 1,93,312.00",0,12-11-2017
15646817,1,1,51,7,"? 1,56,774.00",2,1,0,"? 40,258.00",0,03-05-2016
15596060,2,1,29,4,"? 1,27,864.00",1,1,1,"? 46,678.00",0,11-09-2019
15723299,1,1,53,3,"? 1,13,709.00",1,1,1,"? 1,53,888.00",1,29-09-2019
15636982,3,2,43,7,"? 79,975.00",1,1,1,"? 1,03,108.00",0,07-07-2016
15751175,1,2,44,4,? 0.00,2,1,1,"? 58,652.00",0,14-09-2019
15618936,1,2,51,5,? 0.00,1,1,0,"? 91,624.00",1,05-12-2017
15787529,2,1,38,5,? 0.00,1,1,0,"? 65,986.00",1,09-05-2018
15780128,1,1,33,5,"? 1,44,428.00",2,1,0,"? 1,13,845.00",0,15-06-2018
15615991,1,1,42,5,"? 99,263.00",1,1,1,"? 67,608.00",0,04-07-2018
15757001,1,2,32,5,"? 79,369.00",2,1,1,"? 1,45,472.00",0,29-07-2018
15595388,1,2,30,5,? 0.00,2,1,1,"? 1,24,072.00",0,09-06-2018
15699550,2,2,34,3,? 0.00,2,1,1,"? 67,502.00",0,27-10-2019
15581620,1,1,28,7,? 0.00,3,1,1,"? 78,708.00",0,15-07-2016
15600934,1,2,52,4,"? 1,25,096.00",1,1,0,"? 1,71,190.00",1,15-08-2019
15738672,3,2,40,6,"? 1,62,486.00",2,1,0,"? 1,49,381.00",0,17-10-2016
15721307,3,1,37,4,"? 95,669.00",2,1,0,"? 1,00,336.00",0,18-10-2018
15619280,1,1,25,7,? 0.00,2,1,0,"? 1,52,698.00",0,30-08-2016
15768244,2,2,30,5,? 0.00,2,1,1,"? 41,193.00",0,16-03-2018
15806837,1,1,37,7,? 0.00,1,1,0,"? 1,32,540.00",0,07-03-2016
15643496,1,2,34,4,"? 74,197.00",2,1,0,"? 96,876.00",0,26-03-2019
15813916,1,2,31,5,"? 89,689.00",1,1,1,"? 1,52,305.00",0,28-07-2018
15626385,2,2,33,3,"? 1,03,121.00",2,1,1,"? 49,672.00",0,25-12-2019
15603582,2,2,34,4,? 0.00,1,1,0,"? 1,33,998.00",0,19-02-2019
15764351,3,2,59,5,"? 1,20,170.00",1,0,1,"? 50,455.00",0,14-12-2017
15667938,1,1,32,7,"? 1,49,136.00",2,1,1,"? 16,402.00",0,02-05-2016
15576360,1,1,40,4,"? 1,41,137.00",1,1,1,"? 67,804.00",0,12-07-2019
15628813,1,2,43,4,"? 1,52,342.00",1,1,0,"? 9,242.00",0,19-08-2019
15584190,1,1,36,4,"? 1,20,027.00",2,0,1,"? 1,00,602.00",0,13-06-2019
15716449,2,1,33,4,"? 1,32,168.00",1,0,0,"? 98,734.00",0,17-03-2019
15759913,3,1,43,5,"? 85,201.00",2,1,1,"? 1,60,574.00",0,27-05-2018
15701555,2,1,53,7,"? 84,903.00",2,0,1,"? 26,016.00",0,02-09-2016
15758482,1,2,32,5,? 0.00,2,0,0,"? 1,87,173.00",0,11-12-2017
15758171,1,1,20,5,? 0.00,1,1,1,"? 55,764.00",0,07-01-2018
15680346,2,1,40,5,? 0.00,1,1,0,"? 75,848.00",0,14-09-2018
15649124,1,1,30,3,"? 1,21,535.00",1,0,0,"? 40,313.00",0,04-12-2019
15812917,2,1,35,6,"? 1,16,663.00",2,1,1,"? 23,864.00",0,29-12-2016
15768455,1,1,60,6,? 0.00,2,1,1,"? 51,381.00",0,05-06-2017
15703059,3,2,49,6,"? 1,24,829.00",1,0,1,"? 93,551.00",0,12-06-2017
15646196,2,2,36,5,"? 1,55,181.00",2,0,0,"? 1,69,416.00",0,18-06-2018
15585451,3,2,32,5,"? 1,08,263.00",1,1,1,"? 6,935.00",0,18-05-2018
15714057,2,1,40,6,? 0.00,2,1,0,"? 25,400.00",0,12-06-2017
15748473,1,1,38,7,? 0.00,2,1,0,"? 66,256.00",0,13-09-2016
15785782,2,1,48,4,? 0.00,1,1,1,"? 1,14,709.00",1,26-06-2019
15693233,3,1,38,3,"? 99,813.00",2,1,1,"? 1,58,358.00",0,06-12-2019
15757521,1,1,35,6,"? 1,32,164.00",1,0,1,"? 1,64,816.00",0,07-12-2016
15812513,3,1,45,6,"? 1,03,583.00",1,1,0,"? 1,32,128.00",1,05-05-2017
15674950,3,1,39,4,"? 1,42,406.00",2,1,0,"? 1,46,637.00",0,05-12-2018
15678572,2,1,38,7,"? 99,843.00",2,1,0,"? 90,256.00",1,11-07-2016
15713608,1,2,41,7,? 0.00,2,1,1,"? 34,827.00",0,12-04-2016
15579262,1,1,41,6,? 0.00,1,0,0,"? 22,074.00",0,18-03-2017
15610426,1,2,39,4,"? 81,042.00",1,0,1,"? 1,09,805.00",0,09-11-2018
15776454,1,2,48,4,? 0.00,1,1,0,"? 1,00,479.00",1,09-12-2018
15771483,1,1,40,4,? 0.00,2,1,1,"? 97,416.00",0,29-05-2019
15648489,1,1,53,3,"? 1,99,689.00",1,1,1,"? 24,208.00",1,08-10-2019
15646609,1,1,33,4,"? 1,42,645.00",1,0,0,"? 69,133.00",0,15-03-2019
15693203,2,2,75,5,? 0.00,2,1,1,"? 9,377.00",0,26-06-2018
15813067,3,2,45,5,"? 1,10,219.00",1,1,0,"? 43,047.00",1,29-11-2017
15769829,2,1,51,7,? 0.00,2,0,1,"? 20,856.00",0,02-08-2016
15662434,1,1,25,5,? 0.00,2,0,0,"? 1,87,049.00",0,01-03-2018
15773503,2,1,32,4,? 0.00,2,1,0,"? 53,421.00",0,01-01-2019
15705890,1,1,45,7,"? 1,42,072.00",1,1,0,"? 37,013.00",0,12-06-2016
15711398,1,2,25,7,? 0.00,2,1,0,"? 89,567.00",0,24-07-2016
15752375,3,1,33,6,"? 1,49,565.00",1,0,0,"? 1,49,914.00",0,11-07-2017
15659175,1,2,43,4,? 0.00,2,1,0,"? 18,067.00",0,08-03-2019
15597033,3,1,37,7,"? 1,53,366.00",1,1,1,"? 26,912.00",0,21-03-2016
15590228,1,1,21,6,"? 76,467.00",1,1,1,"? 1,73,512.00",0,18-09-2017
15631848,1,2,26,6,"? 1,21,508.00",1,1,1,"? 1,46,785.00",0,17-09-2017
15654211,2,2,27,7,? 0.00,1,0,1,"? 1,050.00",0,27-06-2016
15707968,2,1,36,4,"? 73,211.00",2,1,0,"? 89,587.00",1,08-07-2019
15594084,1,1,22,3,? 0.00,2,1,0,"? 74,405.00",0,21-11-2019
15651093,1,2,55,4,? 0.00,2,0,1,"? 54,409.00",0,14-10-2018
15798824,2,1,38,6,"? 92,675.00",2,1,0,"? 3,648.00",0,28-09-2016
15671591,2,1,52,6,"? 96,196.00",4,1,0,"? 1,98,875.00",1,21-11-2016
15707189,3,2,36,4,"? 1,14,392.00",1,1,1,"? 53,413.00",0,16-01-2019
15733581,3,1,32,4,"? 80,263.00",1,1,0,"? 1,94,868.00",0,16-01-2019
15641640,2,2,33,6,"? 1,73,332.00",1,1,0,"? 1,50,453.00",0,05-07-2017
15585284,2,2,35,4,"? 1,47,286.00",1,1,1,"? 57,807.00",0,18-07-2019
15617866,2,1,67,3,"? 1,19,785.00",2,1,1,"? 1,07,534.00",0,07-11-2019
15667751,2,2,36,4,"? 1,40,137.00",1,1,0,"? 1,94,073.00",0,21-02-2019
15669411,3,2,52,7,"? 1,07,468.00",1,1,0,"? 1,26,233.00",1,15-05-2016
15789425,3,2,37,4,"? 98,218.00",2,1,0,"? 1,82,354.00",1,06-09-2019
15570943,3,2,35,6,"? 1,33,608.00",1,1,1,"? 1,20,586.00",0,10-12-2016
15685829,1,1,37,4,? 0.00,2,1,1,"? 50,578.00",0,07-07-2019
15721917,1,2,38,5,"? 95,139.00",1,1,1,"? 86,575.00",0,05-02-2018
15776047,1,2,29,3,? 0.00,2,0,1,"? 1,53,392.00",0,01-12-2019
15716024,2,1,42,3,? 0.00,2,1,0,"? 1,15,510.00",0,18-11-2019
15675328,1,2,37,6,? 0.00,2,1,0,"? 82,176.00",0,29-05-2017
15604314,3,2,26,6,"? 97,331.00",1,1,0,"? 63,717.00",0,05-11-2016
15658339,3,1,37,3,"? 1,39,266.00",2,1,1,"? 1,98,746.00",0,03-10-2019
15630402,1,2,31,3,? 0.00,1,0,1,"? 5,719.00",0,07-11-2019
15689616,2,1,34,5,"? 1,68,094.00",1,0,0,"? 20,059.00",0,22-03-2018
15774224,3,2,30,6,"? 1,31,564.00",2,1,0,"? 1,70,639.00",0,02-08-2017
15701291,1,1,44,5,? 0.00,2,1,0,"? 30,607.00",0,06-06-2018
15719606,1,1,50,6,? 0.00,2,0,0,"? 37,171.00",0,03-06-2017
15644119,1,1,31,7,? 0.00,1,1,1,"? 42,589.00",0,12-08-2016
15646859,3,1,47,3,"? 1,07,363.00",1,1,1,"? 66,799.00",0,04-11-2019
15606836,1,2,33,4,"? 94,493.00",1,0,1,"? 1,01,866.00",0,30-11-2018
15664150,3,2,29,5,"? 1,70,214.00",2,1,0,"? 49,284.00",0,05-08-2018
15624510,1,1,52,5,"? 1,39,781.00",1,1,0,"? 27,445.00",1,20-11-2017
15810944,1,2,35,7,? 0.00,2,1,0,"? 70,761.00",0,17-09-2016
15668575,2,2,26,7,"? 1,48,610.00",3,0,1,"? 1,04,502.00",1,06-06-2016
15603246,1,1,73,3,"? 1,70,242.00",2,1,1,"? 1,65,408.00",0,23-12-2019
15804002,1,2,33,5,"? 1,28,307.00",1,1,1,"? 1,13,581.00",0,16-12-2017
15728773,1,2,47,3,? 0.00,2,1,1,"? 45,978.00",0,10-11-2019
15598044,1,2,35,4,? 0.00,1,1,1,"? 1,52,012.00",0,23-02-2019
15694829,3,1,32,7,"? 1,75,454.00",1,0,1,"? 77,350.00",0,12-09-2016
15600575,2,1,41,6,? 0.00,2,1,0,"? 47,322.00",0,24-11-2016
15727311,1,2,22,5,"? 1,00,886.00",2,1,1,"? 38,773.00",0,08-03-2018
15570769,1,1,69,4,"? 93,321.00",1,1,1,"? 24,489.00",0,17-09-2019
15606274,3,1,38,3,"? 63,176.00",2,1,1,"? 14,466.00",0,03-12-2019
15746139,1,1,33,3,"? 1,39,452.00",1,0,0,"? 63,142.00",0,28-12-2019
15704987,1,2,52,6,"? 49,114.00",1,1,0,"? 41,858.00",0,02-04-2017
15628972,3,1,32,5,"? 1,23,906.00",3,1,1,"? 1,27,444.00",1,18-12-2017
15697686,1,2,40,3,? 0.00,2,1,1,"? 84,152.00",0,03-12-2019
15733883,1,1,28,6,? 0.00,2,0,0,"? 58,596.00",0,29-06-2017
15617482,3,2,52,5,"? 1,31,442.00",1,1,0,"? 37,240.00",1,08-01-2018
15704583,1,1,56,5,? 0.00,1,1,0,"? 1,14,523.00",1,22-08-2018
15621083,1,1,57,4,"? 1,36,325.00",2,1,1,"? 72,549.00",1,08-12-2018
15649487,3,2,38,4,"? 1,13,150.00",2,1,0,"? 1,76,713.00",1,21-12-2018
15736760,2,2,42,5,? 0.00,1,0,0,"? 1,52,856.00",0,13-07-2018
15714658,1,2,33,4,? 0.00,2,1,1,"? 73,372.00",0,28-10-2018
15599081,3,2,46,4,"? 1,02,785.00",1,1,1,"? 70,324.00",0,27-01-2019
15705113,2,1,34,6,"? 83,264.00",1,0,0,"? 9,663.00",0,08-12-2016
15631159,3,1,41,4,"? 72,253.00",2,1,1,"? 1,42,515.00",0,21-09-2019
15792818,3,2,29,3,"? 1,48,052.00",1,1,0,"? 1,18,624.00",0,02-10-2019
15633531,1,2,76,7,"? 1,38,490.00",1,1,1,"? 68,400.00",0,14-07-2016
15744529,1,1,63,4,? 0.00,2,1,1,"? 1,15,292.00",0,30-03-2019
15669656,1,1,32,4,"? 1,11,589.00",1,1,1,"? 1,70,383.00",0,16-06-2019
15581198,3,2,39,3,"? 1,22,105.00",1,1,0,"? 1,12,947.00",1,10-11-2019
15729054,3,1,32,5,"? 96,107.00",1,1,1,"? 79,813.00",0,09-12-2017
15573452,3,1,42,3,"? 1,15,931.00",1,1,0,"? 19,863.00",0,27-12-2019
15776733,3,2,37,6,"? 1,24,514.00",2,1,0,"? 1,58,611.00",0,24-09-2016
15724858,1,2,54,4,? 0.00,1,1,0,"? 1,91,213.00",1,05-05-2019
15713144,2,1,46,4,? 0.00,1,1,0,"? 61,931.00",0,05-07-2019
15690188,1,1,33,4,? 0.00,1,1,1,"? 58,043.00",1,20-09-2019
15689425,2,1,35,3,"? 1,00,988.00",2,1,0,"? 22,247.00",0,18-11-2019
15671766,1,1,44,5,"? 1,18,577.00",1,1,1,"? 31,449.00",0,03-09-2018
15782806,2,1,28,4,? 0.00,2,1,0,"? 1,46,876.00",0,24-09-2018
15764419,1,1,27,4,? 0.00,2,1,1,"? 1,16,082.00",0,25-07-2019
15591915,1,2,39,6,? 0.00,1,0,1,"? 73,670.00",1,13-01-2017
15772798,2,2,28,6,? 0.00,2,1,1,"? 93,960.00",0,24-05-2017
15792008,2,2,26,7,? 0.00,2,0,1,"? 1,58,918.00",0,01-08-2016
15715541,1,2,42,5,"? 1,13,311.00",1,1,1,"? 1,98,194.00",0,21-07-2018
15639277,1,2,41,4,? 0.00,1,0,0,"? 13,160.00",0,24-04-2019
15798850,1,1,32,7,? 0.00,2,1,0,"? 4,661.00",0,13-09-2016
15776348,3,1,20,7,"? 1,24,365.00",1,0,0,"? 1,80,198.00",1,24-06-2016
15727696,1,1,42,5,"? 1,47,249.00",2,1,1,"? 63,023.00",0,03-04-2018
15793813,1,1,36,5,"? 1,03,688.00",1,0,1,"? 1,18,972.00",0,21-06-2018
15694395,1,2,29,5,"? 1,38,740.00",2,0,0,"? 1,54,701.00",0,03-12-2017
15764195,2,1,39,7,"? 1,11,900.00",1,1,1,"? 97,577.00",0,09-02-2016
15744919,2,2,37,6,"? 1,52,760.00",1,1,1,"? 48,991.00",0,04-03-2017
